Facility ID,Name,Address,City,County,State,Zip Code,Latitude,Longitude,Coordinate Source,Address Match Type,Open USTs,Closed USTs,Temporarily Out of Service USTs,Facility Status,Land Use,Estimated Population within 1500ft,Estimated Private Domestic Wells wihtin 1500ft,Within Source Water Protection Area (SPA),SPA Public Water System and Facility ID,SPA Water Type,SPA Facility Type,SPA HUC12,Within Groundwater Wellhead Protection Area (WHPA),WHPA Public Water System and Facility ID,WHPA Water Type,WHPA Facility Type,WHPA HUC12,Within 100-year Floodplain,Date_of_Last_Inspection,EPA Region,Tribe,x,y
GA10002014,FORMER BARNES DRUG STORE,1313 NORTH PATTERSON STREET,VALDOSTA,,Georgia,31601,30.84545986,-83.28644235,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, Medium Intensity",1404,0,No,,,,,Yes,GA1850064_7784,GW,WL,031102030404,No,,4,,-83.28644235,30.845459860000062
GA9014015,GRINER CHEVROLET,8640 HWY 84,QUITMAN,,Georgia,31643,30.78587054,-83.59516287,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, Medium Intensity",19,3,No,,,,,No,,,,,No,,4,,-83.59516287,30.785870540000076
GA9020135,BP FOOD MART,1409 A HARRIETS BLUFF RD,WOODBINE,,Georgia,31569,30.84549857,-81.67437339,Geocode,StreetAddressExt,4,0,0,Open UST(s),,,,,,,,,,,,,,,,4,,-81.67437339,30.845498570000075
GA9014021,EDS-84,US 84,QUITMAN,,Georgia,31643,30.78588196,-83.58546064,Geocode,StreetName,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.58546064,30.78588196000004
GA9092232,CODYS FUEL CENTER INC,1406 ST AUGUSTINE RD,VALDOSTA,,Georgia,31601,30.84598121,-83.33258366,Geocode,StreetAddressExt,0,5,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.33258366,30.845981210000048
GA10001791,GONE WITH THE WIND PLANTATION LLC,301 SHOWBOAT LN,THOMASVILLE,,Georgia,31792,30.78588753,-84.049182,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, Open Space",4,2,No,,,,,No,,,,,No,,4,,-84.049182,30.785887530000025
GA9000204,#910 (BAY SHELL),1401 ST AUGUSTINE RD,VALDOSTA,,Georgia,31604,30.84603291,-83.33247777,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Low Intensity",133,23,No,,,,,Yes,GA1850027_7741,GW,WL,031102030404,No,,4,,-83.33247777,30.846032910000076
GA4200013,CHOO CHOO BUILD-IT MART,1441 GA HWY 40 EAST,KINGSLAND,,Georgia,31547,30.78619055,-81.64452326,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, Low Intensity",232,24,No,,,,,Yes,GA1790136_17546,GW,WL,030702030501,No,,4,,-81.64452326,30.78619055000007
GA9000689,BOS BP,1405 ST AUGUSTINE RD,VALDOSTA,,Georgia,31601,30.84608734,-83.33251421,Geocode,StreetAddressExt,3,4,0,Open UST(s),,,,,,,,,,,,,,,,4,,-83.33251421,30.846087340000054
GA1360134,BOSTON SERVICE STATION,MAIN ST,BOSTON,,Georgia,31626,30.78677918,-83.79070527,Geocode,StreetName,0,4,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.79070527,30.786779180000053
GA9092238,PRO WASH INC,1716 GORNTO RD,VALDOSTA,,Georgia,31602,30.84610701,-83.32434589,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, Medium Intensity",355,21,No,,,,,No,,,,,No,,4,,-83.32434589,30.846107010000026
GA9092231,VALDOSTA FLYING SERVICE INC,2412 MADISON HWY,VALDOSTA,,Georgia,31601,30.78734379,-83.27103959,Geocode,StreetAddress,0,2,0,Closed UST(s),"Developed, Medium Intensity",175,67,No,,,,,Yes,GA1850328_21895,GW,WL,031102021001,No,,4,,-83.27103959,30.78734379000008
GA9043028,A & A CONVENIENCE STORE,1761 FACEVILLE HWY,Bainbridge,,Georgia,39819,30.84641342,-84.62184805,Geocode,StreetAddress,3,0,0,Open UST(s),Non-Developed,57,24,No,,,,,Yes,GA0870030_5802,GW,WL,031300080804,No,,4,,-84.62184805,30.846413420000033
GA9136048,WINNSTEAD PLATATION,WINNSTEAD PLANTATION RT 3 LOWER CAIRO RD,THOMASVILLE,,Georgia,31792,30.78735542,-84.15193849,Geocode,StreetAddress,1,0,0,Open UST(s),Non-Developed,0,0,No,,,,,No,,,,,No,,4,,-84.15193849,30.78735542000004
GA1360152,PACK & SACK III,628 E CLAY ST,THOMASVILLE,,Georgia,31792,30.84655397,-83.97673439,Geocode,PointAddress,0,3,0,Closed UST(s),"Developed, Low Intensity",706,0,No,,,,,No,,,,,No,,4,,-83.97673439,30.84655397000006
GA4140038,WILLIAM GRO (OLD STORE),US HWY 84 E,QUITMAN,,Georgia,31643,30.78746494,-83.51003679,Geocode,StreetName,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.51003679,30.787464940000064
GA4140048,WILLIAMS GROCERY,HWY 84 E,QUITMAN,,Georgia,31643,30.78746494,-83.51003679,Geocode,StreetName,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.51003679,30.787464940000064
GA9092023,FLASH FOODS #10,1720 GORNTO RD,VALDOSTA,,Georgia,31601,30.84668106,-83.32430441,Geocode,PointAddress,2,3,0,Open UST(s),"Developed, Medium Intensity",424,20,No,,,,,No,,,,,No,,4,,-83.32430441,30.846681060000037
GA4140026,QUITMAN TRACTOR CO,US HWY 84 W,QUITMAN,,Georgia,31643,30.78761544,-83.51040995,Geocode,StreetName,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.51040995,30.787615440000025
GA9092183,BAYTREE RD 66,917 BAYTREE RD,VALDOSTA,,Georgia,31601,30.8466954,-83.3023445,Geocode,StreetAddress,3,4,0,Open UST(s),"Developed, Low Intensity",1118,3,No,,,,,Yes,GA1850064_7784,GW,WL,031102030404,No,,4,,-83.3023445,30.846695400000044
GA9020021,EDENFIELD PRPTY/GA HWY 40,101 EASY ST,KINGSLAND,,Georgia,31548,30.78780169,-81.65439812,Geocode,StreetAddress,0,6,0,Closed UST(s),"Developed, Medium Intensity",157,9,No,,,,,Yes,GA0390000_4669,GW,WL,030702040905,No,,4,,-81.65439812,30.787801690000038
GA920154,MITTS FOOD MART #4,901 BAYTREE RD,VALDOSTA,,Georgia,31601,30.84673449,-83.3022315,Geocode,PointAddress,2,4,0,Open UST(s),"Developed, Low Intensity",1105,3,No,,,,,Yes,GA1850064_7784,GW,WL,031102030404,No,,4,,-83.3022315,30.846734490000074
GA4140021,STAN SAX CORP,1001 HOLLOWAY DR,QUITMAN,,Georgia,31643,30.78812247,-83.54945258,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, Medium Intensity",246,16,No,,,,,No,,,,,No,,4,,-83.54945258,30.788122470000076
GA9092236,VALDOSTA EXPRESS CAR WASH,907 BAYTREE RD,VALDOSTA,,Georgia,31601,30.84673555,-83.30311367,Geocode,PointAddress,0,3,0,Closed UST(s),"Developed, High Intensity",1137,4,No,,,,,Yes,GA1850064_7784,GW,WL,031102030404,No,,4,,-83.30311367,30.846735550000062
GA9014014,SHERIFF'S ANNEX,1004 E HOLLOWAY DR,QUITMAN,,Georgia,31643,30.7881655,-83.54816181,Geocode,PointAddress,1,0,0,Open UST(s),"Developed, Medium Intensity",210,17,No,,,,,No,,,,,No,,4,,-83.54816181,30.788165500000048
GA9092043,FLASH FOODS #09,1305 NORTH TROUP ST,VALDOSTA,,Georgia,31601,30.84676091,-83.27533799,Geocode,PointAddress,0,3,0,Closed UST(s),"Developed, Open Space",1373,0,No,,,,,No,,,,,No,,4,,-83.27533799,30.846760910000057
GA9020103,MOM & POP STORE #8,2800 COLERAIN RD,SAINT MARYS,,Georgia,31558,30.7884328,-81.59695901,Geocode,StreetAddress,3,0,1,Open UST(s),"Developed, Medium Intensity",144,16,No,,,,,Yes,GA0390001_22243,GW,WL,030702040907,No,,4,,-81.59695901,30.788432800000066
GA9020123,MOM & POP STORE #9,1371 HWY 40 EAST,KINGSLAND,,Georgia,31548,30.7886567,-81.65234624,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Medium Intensity",230,15,No,,,,,Yes,GA1790136_17546,GW,WL,030702030501,No,,4,,-81.65234624,30.788656700000047
GA1360181,319 EXPRESS 391,1013 EAST JACKSON ST,THOMASVILLE,,Georgia,31792,30.84678678,-83.9668991,Geocode,PointAddress,5,0,0,Open UST(s),"Developed, High Intensity",267,0,No,,,,,No,,,,,No,,4,,-83.9668991,30.84678678000006
GA4200027,GA POWER/KINGSLAND OPER HQ,135 GROSS RD,KINGSLAND,,Georgia,31548,30.78913966,-81.64460358,Geocode,StreetAddress,1,3,0,Open UST(s),"Developed, Low Intensity",628,69,No,,,,,Yes,GA1790136_17546,GW,WL,030702030501,No,,4,,-81.64460358,30.789139660000046
GA9092272,E P PROPERTIES,908 BAYTREE RD,VALDOSTA,,Georgia,31602,30.84680349,-83.30346081,Geocode,PointAddress,0,3,0,Closed UST(s),"Developed, High Intensity",1127,4,No,,,,,Yes,GA1850064_7784,GW,WL,031102030404,No,,4,,-83.30346081,30.84680349000007
GA9020102,K GRACE OIL CO SHELL,1355 HWY 40 E,KINGSLAND,,Georgia,31548,30.78917155,-81.6537898,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Medium Intensity",193,11,No,,,,,Yes,GA1790136_17546,GW,WL,030702030501,No,,4,,-81.6537898,30.78917155000005
GA9092066,SEARS ROEBUCK & CO #2125,1709 BAYTREE RD,VALDOSTA,,Georgia,31601,30.84690464,-83.32310728,Geocode,StreetAddress,0,2,0,Closed UST(s),"Developed, Medium Intensity",497,15,No,,,,,No,,,,,No,,4,,-83.32310728,30.846904640000048
GA10002481,FLASH FOODS #188,1351 GA HWY 40 E,KINGSLAND,,Georgia,31548,30.78932943,-81.65427098,Geocode,PointAddress,4,0,0,Open UST(s),"Developed, Medium Intensity",190,11,No,,,,,Yes,GA1790136_17546,GW,WL,030702030501,No,,4,,-81.65427098,30.789329430000066
GA9092012,SWIFTY MART #287,1909 BAYTREE RD,VALDOSTA,,Georgia,31601,30.8469114,-83.32389809,Geocode,StreetAddress,0,3,0,Closed UST(s),"Developed, Medium Intensity",468,18,No,,,,,No,,,,,No,,4,,-83.32389809,30.846911400000067
GA9020098,FLASH FOODS #188,1321 HWY 40 E,KINGSLAND,,Georgia,31548,30.78947352,-81.6547017,Geocode,PointAddress,0,7,0,Closed UST(s),"Developed, Medium Intensity",188,11,No,,,,,Yes,GA1790136_17546,GW,WL,030702030501,No,,4,,-81.6547017,30.789473520000058
GA1360194,THOMASVILLE COCA COLA BOTTLING C,1017 E JACKSON,THOMASVILLE,,Georgia,31792,30.84701173,-83.96656606,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, High Intensity",280,0,No,,,,,No,,,,,No,,4,,-83.96656606,30.847011730000077
GA9020096,KAHLERS PECAN HOUSE,1310 BOONE ST,KINGSLAND,,Georgia,31548,30.78963244,-81.65731938,Geocode,PointAddress,3,3,0,Open UST(s),"Developed, Medium Intensity",135,8,No,,,,,Yes,GA0390000_4669,GW,WL,030702040905,No,,4,,-81.65731938,30.789632440000048
GA9020089,CHEVRON FOOD MART,1330 BOONE AVE,KINGSLAND,,Georgia,31548,30.78965945,-81.65752631,Geocode,StreetAddressExt,2,4,0,Open UST(s),,,,,,,,,,,,,,,,4,,-81.65752631,30.789659450000045
GA9014012,JOHNSON'S GROCERY,SR 38/US 84 (SOUTH SIDE),DIXIE,,Georgia,31629,30.789729,-83.6400195,Geocode,StreetInt,0,4,0,Closed UST(s),"Developed, Low Intensity",14,6,No,,,,,No,,,,,No,,4,,-83.6400195,30.78972900000008
GA9020013,MOM & POP STORE #6,599 CLARKS BLUFF RD,KINGSLAND,,Georgia,31547,30.78985958,-81.69456946,Geocode,StreetAddress,3,0,1,Open UST(s),Non-Developed,516,97,No,,,,,No,,,,,Yes,,4,,-81.69456946,30.78985958000004
GA200042,NIMI ENTERPRISES INC,1315 HWY 40 EAST,KINGSLAND,,Georgia,31548,30.78993881,-81.65603185,Geocode,StreetAddress,4,0,2,Open UST(s),"Developed, Medium Intensity",175,10,No,,,,,Yes,GA1790136_17546,GW,WL,030702030501,No,,4,,-81.65603185,30.789938810000024
GA9020132,ST MARYS CITGO DBA SHELL,100 MAY CREEK DRIVE & BOONE AVE,KINGSLAND,,Georgia,31547,30.791133,-81.6620535,Geocode,StreetInt,3,0,0,Open UST(s),"Developed, Medium Intensity",52,4,No,,,,,Yes,GA0390000_4669,GW,WL,030702040905,No,,4,,-81.6620535,30.79113300000006
GA9136021,PANTRY #2,232 E JEFFERSON ST,BOSTON,,Georgia,31626,30.79184853,-83.78738353,Geocode,PointAddress,2,0,0,Open UST(s),"Developed, Low Intensity",240,42,No,,,,,Yes,GA2750000_9342,GW,WL,031101030103,No,,4,,-83.78738353,30.79184853000004
GA1360113,BAKER SERVICE STATION TEXACO OF,105 S MAIN ST,BOSTON,,Georgia,31626,30.79190706,-83.78999439,Geocode,StreetAddress,0,3,0,Closed UST(s),"Developed, Medium Intensity",231,35,No,,,,,Yes,GA2750000_9343,GW,WL,031101030103,No,,4,,-83.78999439,30.791907060000028
GA4140009,JOHNSON GROCERY,4310 US HWY 84 EAST,DIXIE,,Georgia,31629,30.79201057,-83.66690406,Geocode,PointAddress,3,8,0,Open UST(s),Non-Developed,15,8,No,,,,,No,,,,,No,,4,,-83.66690406,30.79201057000006
GA1360043,MURPHY'S IGA,118 EAST JEFFERSON,BOSTON,,Georgia,31626,30.79203962,-83.78920301,Geocode,PointAddress,4,0,0,Open UST(s),"Developed, Low Intensity",245,39,No,,,,,Yes,GA2750000_9343,GW,WL,031101030103,No,,4,,-83.78920301,30.792039620000025
GA9020099,BOOMER'S,1005 BOONE ST,KINGSLAND,,Georgia,31548,30.79208246,-81.67429455,Geocode,StreetAddress,0,3,0,Closed UST(s),Non-Developed,376,25,No,,,,,Yes,GA0390000_4669,GW,WL,030702040905,No,,4,,-81.67429455,30.792082460000074
GA200044,FLASH FOODS #141,1211 E KING AVE,KINGSLAND,,Georgia,31548,30.79230476,-81.66357934,Geocode,StreetAddress,4,1,0,Open UST(s),"Developed, Medium Intensity",52,4,No,,,,,Yes,GA1790136_17546,GW,WL,030702030501,No,,4,,-81.66357934,30.792304760000036
GA4140046,COASTAL PLAIN FARMERS CO-OP,OGLESBY ST,QUITMAN,,Georgia,31643,30.79267584,-83.54945439,Geocode,StreetName,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.54945439,30.792675840000072
GA9092218,DEERWOOD GROC SANDLIN PURE OIL,4 MILE E VALDOSTA HWY 94,VALDOSTA,,Georgia,31606,30.79295264,-83.18263987,Geocode,StreetName,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.18263987,30.792952640000067
GA9136054,THE JUNCTION COUNTRY STORE,CORNER GEORGIA #133 & OZELLE RD,BOSTON,,Georgia,31626,30.79299,-83.78916,Geocode,Postal,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.78916,30.79299000000003
GA9136066,BOSTON CITY BARN,208 RAILROAD AVE EAST,BOSTON,,Georgia,31626,30.79337003,-83.78809375,Geocode,StreetAddress,0,1,0,Closed UST(s),"Developed, Medium Intensity",246,46,No,,,,,Yes,GA2750000_9342,GW,WL,031101030103,No,,4,,-83.78809375,30.793370030000062
GA4140041,BOSTON TRACTOR CO,US HWY 84/PO BOX 95,BOSTON,,Georgia,31626,30.79345555,-83.71796817,Geocode,StreetName,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.71796817,30.793455550000033
GA9136020,BOSTON TRUCK STOP,US HWY 84,BOSTON,,Georgia,31626,30.79345555,-83.71796817,Geocode,StreetName,0,4,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.71796817,30.793455550000033
GA9020129,PETRO STOPPING CENTER #44 - KINGSLAND,1105 E KING AVE,KINGSLAND,,Georgia,31548,30.79353131,-81.66714748,Geocode,PointAddress,9,0,0,Open UST(s),"Developed, Low Intensity",118,8,No,,,,,Yes,GA0390000_4670,GW,WL,030702030501,No,,4,,-81.66714748,30.79353131000005
GA9020121,RaceWay #983 - Kingsland,1115 E KING AVE,KINGSLAND,,Georgia,31548,30.79360938,-81.6672212,Geocode,StreetAddress,3,0,0,Open UST(s),"Developed, Low Intensity",118,8,No,,,,,Yes,GA0390000_4670,GW,WL,030702030501,No,,4,,-81.6672212,30.793609380000078
GA4140019,GAS & GO INC,906 NORTH WASHINGTON ST,QUITMAN,,Georgia,31643,30.79391403,-83.55688548,Geocode,PointAddress,3,4,0,Open UST(s),"Developed, Open Space",459,44,No,,,,,No,,,,,No,,4,,-83.55688548,30.793914030000053
GA920157,PROCESS ENGINEERS & CONTRACTS,N AIRPORT RD,VALDOSTA,,Georgia,31601,30.7942698,-83.27867047,Geocode,StreetName,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.27867047,30.794269800000052
GA9092079,#932 (MEET FOOD MART),2501 US 41 S,VALDOSTA,,Georgia,31605,30.79495432,-83.24132077,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Medium Intensity",52,16,No,,,,,No,,,,,No,,4,,-83.24132077,30.794954320000045
GA9014016,BROOKS COUNTY HOSPITAL,903 N COURT,QUITMAN,,Georgia,31643,30.79500403,-83.55947104,Geocode,PointAddress,1,1,0,Open UST(s),"Developed, Open Space",377,45,No,,,,,No,,,,,No,,4,,-83.55947104,30.79500403000003
GA9020125,CITY OF KINGSLAND,595 S GROVE BLVD,KINGSLAND,,Georgia,31549,30.79510439,-81.67904552,Geocode,StreetAddress,0,3,0,Closed UST(s),"Developed, Open Space",518,39,No,,,,,Yes,GA0390000_4669,GW,WL,030702040905,No,,4,,-81.67904552,30.795104390000063
GA4200017,FLASH FOODS #93,490 S LEE ST,KINGSLAND,,Georgia,31548,30.79540756,-81.68931109,Geocode,PointAddress,3,3,0,Open UST(s),"Developed, Open Space",636,115,No,,,,,No,,,,,No,,4,,-81.68931109,30.795407560000058
GA9020091,TRAVEL SHOP,I-95 EXIT 7 HARRIET BLUFF RD,KINGSLAND,,Georgia,31548,30.7970488,-81.6866953,Geocode,Postal,5,0,0,Open UST(s),,,,,,,,,,,,,,,,4,,-81.6866953,30.797048800000027
GA9020120,FRIENDLY EXPRESS #98,1098 CONE BLVD,KINGSLAND,,Georgia,31548,30.7970488,-81.6866953,Geocode,Postal,5,0,0,Open UST(s),,,,,,,,,,,,,,,,4,,-81.6866953,30.797048800000027
GA9014028,JOHNS GROCERY #2,1010 NORTH WASHINGTON ST,QUITMAN,,Georgia,31643,30.79708148,-83.55676292,Geocode,PointAddress,2,0,0,Open UST(s),"Developed, Open Space",387,54,No,,,,,No,,,,,No,,4,,-83.55676292,30.79708148000003
GA4140052,SWIFTY MART #186,1010 N WASHINGTON ST,QUITMAN,,Georgia,31643,30.79708148,-83.55676292,Geocode,PointAddress,0,4,0,Closed UST(s),"Developed, Open Space",387,54,No,,,,,No,,,,,No,,4,,-83.55676292,30.79708148000003
GA9020017,DINKENS SVC CTR,302 SOUTH LEE ST,KINGSLAND,,Georgia,31547,30.79728728,-81.68969535,Geocode,PointAddress,0,6,0,Closed UST(s),"Developed, Open Space",565,101,No,,,,,Yes,GA0390000_4670,GW,WL,030702030501,No,,4,,-81.68969535,30.797287280000035
GA920208,AIR COMP & EQUIP INC,1624 JAMES P RODGERS RD,VALDOSTA,,Georgia,31601,30.79763051,-83.27600984,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, High Intensity",12,1,No,,,,,No,,,,,No,,4,,-83.27600984,30.797630510000033
GA9092064,UPS VALDOSTA (UST),1626 JAMES P ROGERS DR,VALDOSTA,,Georgia,31601,30.79766554,-83.27545184,Geocode,PointAddress,1,1,0,Open UST(s),"Developed, High Intensity",20,2,No,,,,,No,,,,,No,,4,,-83.27545184,30.797665540000025
GA9092048,LANGDALE FUEL CO,1628 JAMES P RODGERS DR,VALDOSTA,,Georgia,31601,30.79770855,-83.27468031,Geocode,PointAddress,3,2,0,Open UST(s),"Developed, High Intensity",35,3,No,,,,,No,,,,,No,,4,,-83.27468031,30.79770855000004
GA9092192,RYDER TRUCK RENTAL #0608A,1618 JAMES P RODGERS DR,VALDOSTA,,Georgia,31601,30.79818939,-83.2787095,Geocode,PointAddress,1,6,0,Open UST(s),"Developed, Medium Intensity",0,0,No,,,,,No,,,,,No,,4,,-83.2787095,30.79818939000006
GA9020124,NEWFIELD PROPERTY,231 LEE STREET,KINGSLAND,,Georgia,31548,30.79846453,-81.68983775,Geocode,StreetAddress,0,3,0,Closed UST(s),"Developed, Medium Intensity",475,84,No,,,,,Yes,GA0390000_4670,GW,WL,030702030501,No,,4,,-81.68983775,30.798464530000047
GA9092261,TRI-STATE GLASS,1616 JAMES P ROGERS DR,VALDOSTA,,Georgia,31603,30.79885632,-83.27883497,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, High Intensity",0,0,No,,,,,No,,,,,No,,4,,-83.27883497,30.798856320000027
GA1362003,CORNER STORE,19926 HWY 84 E,BOSTON,,Georgia,31626,30.79919266,-83.79837019,Geocode,PointAddress,4,0,0,Open UST(s),"Developed, Low Intensity",143,15,No,,,,,Yes,GA2750000_9343,GW,WL,031101030103,No,,4,,-83.79837019,30.799192660000074
GA9020090,SUZIE'S ORIENTAL FOOD MART,HWY 40 & HWY 17,KINGSLAND,,Georgia,31548,30.79998,-81.6902145,Geocode,StreetInt,0,0,4,Open UST(s),"Developed, Medium Intensity",356,68,No,,,,,Yes,GA0390000_4670,GW,WL,030702030501,No,,4,,-81.6902145,30.799980000000062
GA4200003,PEEPLES TEXACO/HELOISE B PEEPLES,101 NORTH LEE ST,KINGSLAND,,Georgia,31547,30.80015225,-81.69020933,Geocode,PointAddress,0,4,0,Closed UST(s),"Developed, Low Intensity",345,65,No,,,,,Yes,GA0390000_4670,GW,WL,030702030501,No,,4,,-81.69020933,30.800152250000053
GA4200036,NO FACILITY NAME GIVEN,195 EAST KING ST,KINGSLAND,,Georgia,31547,30.80024163,-81.6890077,Geocode,StreetAddress,1,1,0,Open UST(s),"Developed, Open Space",299,49,No,,,,,Yes,GA0390000_4670,GW,WL,030702030501,No,,4,,-81.6890077,30.800241630000073
GA920163,BASSFORD PROPERTIES,500 HIGHLAND DR,VALDOSTA,,Georgia,31601,30.80029549,-83.27468266,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, High Intensity",108,8,No,,,,,No,,,,,No,,4,,-83.27468266,30.800295490000053
GA10001682,SCALES EXPRESS,1555 COMMERCE DR,VALDOSTA,,Georgia,31601,30.80038547,-83.29681998,Geocode,PointAddress,1,0,0,Open UST(s),"Developed, Medium Intensity",1,0,No,,,,,No,,,,,No,,4,,-83.29681998,30.800385470000037
GA4200018,FLASH FOODS #100,GA HWY 40 E & WILLIAMS ST,KINGSLAND,,Georgia,31547,30.800403,-81.6800535,Geocode,StreetInt,2,4,0,Open UST(s),"Developed, Medium Intensity",227,23,No,,,,,Yes,GA0390000_4670,GW,WL,030702030501,No,,4,,-81.6800535,30.800403000000074
GA9092248,SUN STATIONAL,1613 MADISON HWY,VALDOSTA,,Georgia,31601,30.80050308,-83.27340175,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, Low Intensity",156,10,No,,,,,No,,,,,No,,4,,-83.27340175,30.800503080000055
GA4240025,LLOYD'S FINA STATION,US #1 SOUTH,FOLKSTON,,Georgia,31537,30.8007529,-81.98935454,Geocode,StreetName,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-81.98935454,30.800752900000077
GA9024013,TAYLOR TIMBER CO,US HWY 301 N,FOLKSTON,,Georgia,31537,30.80080537,-81.98915195,Geocode,StreetName,2,0,0,Open UST(s),,,,,,,,,,,,,,,,4,,-81.98915195,30.800805370000035
GA4240007,NORTHSIDE,US HWY 301 N,FOLKSTON,,Georgia,31537,30.80080537,-81.98915195,Geocode,StreetName,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-81.98915195,30.800805370000035
GA4240021,FOLKSTON RADIO TOWER AT&T,US HWY 301 N,FOLKSTON,,Georgia,31537,30.80080537,-81.98915195,Geocode,StreetName,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-81.98915195,30.800805370000035
GA4430090,PEARSON'S GROCERY,RFD,FOWLTOWN,,Georgia,31752,30.80124,-84.55321,Geocode,Locality,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.55321,30.801240000000064
GA9020014,ADENS MINIT MART #80,495 W KING ST,KINGSLAND,,Georgia,31547,30.8016563,-81.7081293,Geocode,StreetAddress,3,0,0,Open UST(s),"Developed, Open Space",332,61,No,,,,,No,,,,,No,,4,,-81.7081293,30.801656300000047
GA430133,BLUE BULL GROCERY,164 GREEN SHADE RD,FOWLTOWN,,Georgia,31752,30.80166569,-84.54901915,Geocode,StreetAddress,1,3,0,Open UST(s),"Developed, Open Space",67,20,No,,,,,No,,,,,No,,4,,-84.54901915,30.80166569000005
GA1250003,TRAILS END RESORT & CAMPGROUND,3371 HWY 253 SOUTH,DONALSONVILLE,,Georgia,39845,30.80196083,-84.91805236,Geocode,StreetAddress,1,1,0,Open UST(s),Non-Developed,6,17,No,,,,,Yes,GA2530005_9092,GW,WL,031300040806,No,,4,,-84.91805236,30.80196083000004
GA9092229,DILLARDS DIST CENTER,800 INDUSTRIAL BLVD,VALDOSTA,,Georgia,31601,30.80229543,-83.29394225,Geocode,PointAddress,1,0,0,Open UST(s),"Developed, Medium Intensity",2,0,No,,,,,No,,,,,No,,4,,-83.29394225,30.802295430000072
GA10001211,FEDERAL EXPRESS FREIGHT,809 GIL HARBIN IND BLVD,VALDOSTA,,Georgia,31601,30.80234254,-83.29263926,Geocode,PointAddress,1,0,0,Open UST(s),"Developed, Medium Intensity",3,0,No,,,,,No,,,,,No,,4,,-83.29263926,30.80234254000004
GA9020011,MOM & POP STORE #4,300 NORTH LEE ST,KINGSLAND,,Georgia,31547,30.80266895,-81.69076523,Geocode,PointAddress,4,0,0,Open UST(s),"Developed, Low Intensity",251,48,No,,,,,Yes,GA0390000_4670,GW,WL,030702030501,No,,4,,-81.69076523,30.802668950000054
GA4200005,CROOKED RIVER STATE PARK,3092 SPUR 40,SAINT MARYS,,Georgia,31558,30.80305037,-81.57546755,Geocode,StreetAddress,0,1,0,Closed UST(s),"Developed, Low Intensity",33,2,No,,,,,No,,,,,No,,4,,-81.57546755,30.80305037000005
GA920056,SOUTHERN CONTRACTORS,1527 MADISON HIGHWAY,VALDOSTA,,Georgia,31601,30.80307786,-83.27388172,Geocode,PointAddress,0,3,0,Closed UST(s),"Developed, Medium Intensity",301,11,No,,,,,No,,,,,No,,4,,-83.27388172,30.80307786000003
GA920136,INTERSTATE NATIONALEASE INC - VA,708 INDUSTRIAL BLVD,VALDOSTA,,Georgia,31601,30.80308741,-83.28492216,Geocode,PointAddress,1,2,0,Open UST(s),"Developed, Medium Intensity",1,0,No,,,,,No,,,,,No,,4,,-83.28492216,30.803087410000046
GA10000746,GRIFFIN LLC ( A DUPONT COMPANY),2509 ROCKY FORD ROAD,VALDOSTA,,Georgia,31601,30.80339358,-83.34486189,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, Low Intensity",92,16,No,,,,,Yes,GA1850313_15508,GW,WL,031102030802,No,,4,,-83.34486189,30.803393580000034
GA920073,LOWNDES COUNTY MAINT CENTER,550 W INDUSTRIAL BLVD,VALDOSTA,,Georgia,31601,30.80360395,-83.27604816,Geocode,StreetAddress,4,5,0,Open UST(s),"Developed, High Intensity",190,7,No,,,,,No,,,,,No,,4,,-83.27604816,30.803603950000024
